,0,1,2,3,4,5,6,7,8,9,10,11,12
20,0.7128104238923616,0.7129159986453962,3.9729506449963683,0.7128104238923616,0.7129159986453962,0.0,5.1238374651461776e-11,0.0,7.199956303891888e-11,0.0,1.4191152571177744e-10,7.493341067169939e-11,9.316160864527229e-13
21,0.719636309719228,0.6306744410818668,4.515022633398063,0.719636309719228,0.6306744410818668,0.0,9.154036806939334e-11,1.4661074862650018e-10,8.825784472033417e-11,0.0,0.0,0.0,5.5099505105486596e-11
22,0.7477416845581168,0.654899888945068,4.152476879394542,0.7477416845581168,0.654899888945068,5.5591757761229746e-11,0.0,8.866160935665968e-11,0.0,0.0,0.0,0.0,0.0
23,0.7348232965448757,0.6265407000378022,4.429748925711508,0.7348232965448757,0.6265407000378022,0.0,7.828272346750688e-11,0.0,0.0,0.0,0.0,0.0,3.9399201797916615e-12
24,0.8353387809231285,0.6317526383602222,3.9018847466809556,0.8353387809231285,0.6317526383602222,9.792792253217465e-11,1.4416580959509765e-11,3.339103689559648e-11,0.0,0.0,0.0,4.270476234650441e-06,0.0
25,0.7175786833816249,0.646132867763406,4.4292956851933125,0.7175786833816249,0.646132867763406,0.0,0.0,4.199921487356507e-11,1.0004948793467986e-11,0.0,0.0,0.0,0.0
26,0.6650284594746596,0.7123178919446148,4.335812993509142,0.6650284594746596,0.7123178919446148,5.2454381211304024e-11,0.0,0.0,0.0,5.422701549492358e-11,1.3848061470473496e-12,0.0,0.0
27,0.6312957589570939,0.6814890217422701,4.798896613794533,0.6312957589570939,0.6814890217422701,0.0,5.212115450525019e-13,0.0,4.871640147406946e-11,0.0,5.017472597702479e-11,3.412865601573809e-11,5.119523996855852e-11
28,0.6360465162259115,0.7533989464941375,4.24204973181008,0.6360465162259115,0.7533989464941375,0.0,4.9105306994148477e-11,0.0,0.0,0.0,2.0366607195244858e-11,8.829298019066331e-12,0.0
29,0.6706158251566796,0.6943626804128427,4.430869591862558,0.6706158251566796,0.6943626804128427,5.003156200311134e-11,0.0,3.9603686191487574e-13,4.974386635994889e-12,1.1774194431039188e-10,0.0,0.0,0.0
30,0.6762275885717144,0.6760170589264213,4.527406032319173,0.6762275885717144,0.6760170589264213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.6455720512371207,0.805652227979539,3.8978894337445653,0.6455720512371207,0.805652227979539,8.968414508420394e-11,0.0,0.0,9.521415073386489e-11,0.0,0.0,0.0,6.335176348774945e-11
32,0.6515671005690151,0.6998384756218056,4.525757824303391,0.6515671005690151,0.6998384756218056,0.0,5.304335245211649e-11,4.4103626718136754e-11,0.0,0.0,0.0,0.0,0.0
33,0.7044133930244126,0.6320984341767345,4.620455062111593,0.7044133930244126,0.6320984341767345,0.0,0.0,0.0,0.0,0.0,9.687911918936949e-11,0.0,5.102381268779946e-11
34,0.6320041928364323,0.7045216317487222,4.620231370124938,0.6320041928364323,0.7045216317487222,2.9097711230650924e-11,0.0,0.0,0.0,2.3150972797146186e-12,0.0,0.0,0.0
35,0.7297912415055529,0.6598988614660269,4.243357896914236,0.7297912415055529,0.6598988614660269,5.000234648663159e-10,0.0,0.0,8.188561235666856e-11,0.0,3.186589966705902e-11,0.0,1.8414220592897757e-10
36,0.7714215800026447,0.6323101347764614,4.153673066142907,0.7714215800026447,0.6323101347764614,3.153549466339681e-11,0.0,0.0,8.497244451970086e-11,0.0,0.0,0.0,0.0
37,0.7599845593098548,0.6684027373956506,3.9751690675343068,0.7599845593098548,0.6684027373956506,0.0,0.0,2.5192497185206417e-11,0.0,0.0,0.0,0.0,0.0
38,0.7474266238421257,0.7026625886300121,3.8005383844807152,0.7474266238421257,0.7026625886300121,8.379892769759754e-12,5.674857470340852e-12,0.0,0.0,5.1136508404567037e-11,0.0,3.039209296517998e-11,0.0
39,0.0,4.651634820059848e-11,6.000045730299991,0.0,4.651634820059848e-11,5.6847876387886513e-11,0.0,3.101467709632507e-07,3.446811084727647e-10,0.0,1.3159507351528308e-05,6.902066111072469e-11,7.960762622110841e-08
40,0.6474964305597466,0.7849224110219812,3.9793030161648626,0.6474964305597466,0.7849224110219812,1.1096049089447585e-10,5.94005365972692e-11,0.0,1.09763189263456e-11,0.0,0.0,0.0,6.200962191509575e-11
41,0.7009227956493066,0.7011483588711216,4.151671324289478,0.7009227956493066,0.7011483588711216,0.0,0.0,0.0,2.332310719356274e-10,0.0,0.0,7.328619183021863e-11,1.325730711924406e-11
42,0.6484050164824842,0.6486240847658212,4.923785028810795,0.6484050164824842,0.6486240847658212,0.0,0.0,4.665300028958242e-11,7.21597552228646e-11,0.0,0.0,0.0,0.0
43,0.6903098218479647,0.7360420211468073,3.973401558772679,0.6903098218479647,0.7360420211468073,3.8223879601292756e-12,0.0,0.0,7.226541511100272e-11,0.0,9.254832343933018e-12,0.0,0.0
44,0.7485102968005256,0.6304102726813586,4.310534514427245,0.7485102968005256,0.6304102726813586,4.2766654937571076e-12,9.413171506297109e-11,0.0,0.0,0.0,0.0,0.0,7.246618331375494e-12
45,0.7984829221769218,0.6624927238078218,3.809282197856811,0.7984829221769218,0.6624927238078218,0.0,7.959386010701919e-13,9.823254975904852e-11,0.0,5.197639316300088e-11,3.745568809548502e-12,2.2423757646479427e-10,0.0
46,0.7348790725176217,0.641340324137677,4.334849695685646,0.7348790725176217,0.641340324137677,2.0397297582454794e-12,0.0,6.61178696766031e-11,0.0,5.0851567496025185e-11,0.0,3.05395732084442e-12,0.0
47,0.635259662249385,0.7168846799059913,4.506390538867576,0.635259662249385,0.7168846799059913,0.0,1.5198723719319915e-11,1.6930116540130363e-11,0.0,0.0,8.137641783774679e-11,1.9822638107712073e-12,0.0
48,0.6504919463586385,0.7662311079272891,4.064142019772479,0.6504919463586385,0.7662311079272891,6.991670592130297e-11,3.721609442821575e-05,0.0,0.0,0.0,0.0,0.0,5.698874952804107e-11
49,0.7025549426088776,0.747510058962653,3.800787691219304,0.7025549426088776,0.747510058962653,0.0,0.0,0.0,9.974080847630276e-11,1.9963915699123043e-12,1.1817829516721353e-10,0.0,1.6318482495632345e-11
50,0.6598089313987001,0.7299547849584915,4.242813648227275,0.6598089313987001,0.7299547849584915,1.4130124147597896e-12,0.0,5.444406775448834e-13,0.0,0.0,0.0,0.0,9.657376163287294e-12
51,0.7074669404483998,0.7301629570998199,3.8856408457673917,0.7074669404483998,0.7301629570998199,0.0,6.286493682622206e-11,0.0,0.0,0.0,0.0,0.0,0.0
52,0.6888247111380683,0.6888969473890475,4.336190289254699,0.6888247111380683,0.6888969473890475,0.0,1.0349535574956976e-12,5.0764414285380326e-11,0.0,3.75550216684053e-12,0.0,0.0,1.5716414191614304e-12
53,0.6996921104019846,0.6517898695721479,4.525321814033312,0.6996921104019846,0.6517898695721479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.6623840324555162,0.7985780387002773,3.8096488377491937,0.6623840324555162,0.7985780387002773,0.0,0.0,0.0,0.0,0.0,2.822378252725894e-12,0.0,4.6085718130574404e-12
55,0.6690097676245438,0.6300885017297836,4.899069354003894,0.6690097676245438,0.6300885017297836,0.0,6.06965562402071e-11,5.0764414285380326e-11,0.0,0.0,5.544505128553951e-11,0.0,0.0
56,0.6943885281478145,0.670618667152879,4.430652751678694,0.6943885281478145,0.670618667152879,3.8137409378049716e-11,2.3371855817635088e-11,0.0,5.645128442602755e-12,3.4467395682599846e-13,3.844511740325531e-11,0.0,5.3074348178739823e-11
57,0.6507731092062796,0.6306602478244075,5.025831065876658,0.6507731092062796,0.6306602478244075,6.373606267073145e-05,5.375857055951194e-11,0.0,2.922529556608537e-11,1.0278104761066731e-10,0.0,0.0,0.0
58,0.6817204238439349,0.7719286799992338,3.8037254540743484,0.6817204238439349,0.7719286799992338,8.986476926554136e-11,0.0,1.1510493320603953e-10,0.0,0.0,3.1758871602613254e-13,0.0,0.0
59,0.6459991975546697,0.7177439845023318,4.428969071788318,0.6459991975546697,0.7177439845023318,9.281620271632312e-11,0.0,7.688217241474338e-11,1.4868809340534413e-12,0.0,0.0,7.639210949418431e-11,1.3082818425436475e-10
60,0.6684253189149603,0.7599309655911718,3.975343553195249,0.6684253189149603,0.7599309655911718,8.865460329916909e-11,0.0,0.0,0.0,1.2559637874846091e-11,7.370097900381011e-11,5.611403068760638e-12,0.0
61,0.7658889195613791,0.6507819021008884,4.064093756050135,0.7658889195613791,0.6507819021008884,0.0,2.084745388451318e-12,0.0,3.249143566306371e-11,0.0,0.0,3.238060835813132e-13,0.0
62,0.8291540832899695,0.6460353643497379,3.821128124996635,0.8291540832899695,0.6460353643497379,0.0,4.181884348358191e-12,0.0,2.1549055693124992e-11,0.0,5.0569793232411175e-11,0.0,1.073115169089958e-12
63,0.6647020758849465,0.7787382828802584,3.8909622130861257,0.6647020758849465,0.7787382828802584,0.0,1.233858611815708e-11,0.0,6.341821125595008e-11,0.0,0.0,0.0,1.7608978412233972e-11
64,0.7245425011148803,0.6776459734431738,4.1519102943645505,0.7245425011148803,0.6776459734431738,0.0,0.0,0.0,9.40737461416518e-11,5.243172677757069e-11,0.0,0.0,0.0
65,0.6858973501109464,0.7533590116578216,3.8878078546355197,0.6858973501109464,0.7533590116578216,0.0,0.0,2.2041656046054736e-12,0.0,0.0,8.298515803831705e-11,0.0,6.67018487041552e-11
66,0.7717524818362391,0.6818522424372245,3.8037620472808507,0.7717524818362391,0.6818522424372245,8.208687434224367e-12,7.826695346446313e-11,2.668278193137408e-11,0.0,0.0,6.249707440310796e-13,0.0,1.304948532544085e-12
67,0.6626423552044532,0.6629180692841452,4.7229822355585656,0.6626423552044532,0.6629180692841452,3.1044281220524296e-12,0.0,6.692910333370309e-11,1.2822619198324927e-11,6.38211788781834e-10,0.0,4.647841575140344e-11,0.0
68,0.6729371522195206,0.7418994097210707,4.062355944083786,0.6729371522195206,0.7418994097210707,0.0,0.0,0.0,0.0,0.0,5.6134410422933974e-11,1.3600819566396232e-12,0.0
69,0.677701284539267,0.7244888002797484,4.151892963590552,0.677701284539267,0.7244888002797484,4.941150840866815e-11,0.0,0.0,0.0,1.9062031066505696e-11,0.0,1.733622149618969e-12,1.7386661091762256e-12
70,0.6459718184516381,0.8292500727285733,3.8213378488234495,0.6459718184516381,0.8292500727285733,0.0,1.5198723719319915e-11,2.0960565487884975e-11,0.0,0.0,1.2150264925807316e-10,1.9822638107712073e-12,6.897807945903142e-12
71,0.7920163565956629,0.6357952273487018,4.021855474455213,0.7920163565956629,0.6357952273487018,0.0,0.0,7.049024426427277e-11,0.0,0.0,0.0,0.0,0.0
72,0.6331221681333176,0.6330361976464184,5.1279893019517475,0.6331221681333176,0.6330361976464184,0.0,7.021586343593265e-12,0.0,0.0,0.0,0.0,0.0,0.0
73,0.6409175336742334,0.7352941660755739,4.334689873090022,0.6409175336742334,0.7352941660755739,0.0,0.0,0.0,4.44682059317127e-12,0.0,0.0,2.0501578140340154e-11,0.0
74,0.68323613424378,0.7067410439433438,4.243130086087043,0.68323613424378,0.7067410439433438,0.0,8.601801379340423e-11,3.285973197554128e-12,0.0,0.0,0.0,4.792002974627776e-12,0.0
75,0.630426326646018,0.6672915263397584,4.909516645760188,0.630426326646018,0.6672915263397584,0.0,0.0,0.0,2.3647654708074973e-12,5.197490254517897e-11,0.0,1.5329357709440458e-10,0.0
76,0.7300492843860246,0.7075782365966157,3.88562409439095,0.7300492843860246,0.7075782365966157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125946693371619e-10
77,0.6573321034562796,0.6814890217422701,4.624040977721009,0.6573321034562796,0.6814890217422701,0.0,5.212115450525019e-13,0.0,1.0326495452340775e-12,0.0,5.817082141573999e-13,3.412865601573809e-11,5.119523996855852e-11
78,0.712309245926969,0.6650075864168826,4.33602935836601,0.712309245926969,0.6650075864168826,0.0,0.0,0.0,0.0,5.185667830562232e-11,0.0,0.0,4.808566252939835e-11
79,0.6308358628106875,0.7985780387002773,4.0234741750361485,0.6308358628106875,0.7985780387002773,0.0,0.0,0.0,7.881364163832792e-11,0.0,0.0,0.0,6.072382981805728e-11
80,0.6238831933182143,0.6955612068434855,4.739164063901263,0.6238831933182143,0.6955612068434855,9.509668061623201e-11,0.0,0.0,3.2027243289905075e-12,0.0,8.802079142282272e-11,0.0002640009213022613,0.0
81,0.7715978413304226,0.6322307365517115,4.153146987060945,0.7715978413304226,0.6322307365517115,6.785807770375314e-11,4.181884348358191e-12,0.0,1.0353883412395345e-10,0.0,0.0,0.0,0.0
82,0.632252480190167,0.7823540513364271,4.093110621118693,0.632252480190167,0.7823540513364271,2.552633642411006e-12,0.0,0.0,8.869619938883784e-11,8.717941628948036e-11,0.0,1.1449405222785726e-12,0.0
83,0.6312695337089098,0.8456681769121421,3.8979540072134546,0.6312695337089098,0.8456681769121421,0.0,0.0,0.0,0.0,0.0,0.0,3.9581653529389315e-11,0.0024114566070820853
84,0.6331221681333176,0.7570383768266128,4.258306205571889,0.6331221681333176,0.7570383768266128,0.0,0.006292304026909704,0.0,0.0,0.0,0.0,3.155326055570395e-10,0.0
85,0.7244460880098802,0.7245563583313686,3.7997154839761236,0.7244460880098802,0.7245563583313686,9.551662066338998e-12,1.014374950995854e-06,6.178152801182123e-13,0.0,0.0,0.0,0.0,8.016467164910641e-11
86,0.6331221681333176,0.7568364153072337,4.259610048397002,0.6331221681333176,0.7568364153072337,0.0,0.006292304026909704,0.0,0.0,0.0,0.0,6.09928925533934e-12,0.0
87,0.805598192382523,0.6456141382950253,3.897816771255556,0.805598192382523,0.6456141382950253,0.0,1.0925925375804819e-10,1.5453866892072703e-12,0.0,0.0,0.0,0.0,2.1268744201619678e-11
88,0.6309188875765832,0.7045216317487222,4.627069895206725,0.6309188875765832,0.7045216317487222,6.547827663014477e-11,0.0,0.0,0.0,5.2194998509570366e-11,1.1798694163331846e-10,0.0,5.922887830674282e-11
89,0.6278732117065452,0.7775387330081108,4.146579661567881,0.6278732117065452,0.7775387330081108,0.0,5.94418397967072e-11,0.0,0.0,0.0,0.0,3.2610366207047387e-12,0.0
90,0.6238831933182143,0.6947996241016191,4.744955521974231,0.6238831933182143,0.6947996241016191,9.509668061623201e-11,0.0,0.0,3.2027243289905075e-12,1.0721861641921624e-10,1.2327450938416487e-11,0.00026902171170354764,0.0
91,0.6320041928364323,0.6332011340619111,5.134028809021712,0.6320041928364323,0.6332011340619111,0.0,0.0,4.868075543991772e-11,0.0,5.1180987663084134e-11,0.0,0.0,0.0
92,0.7185054291212901,0.6955612068434855,4.061607885728582,0.7185054291212901,0.6955612068434855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.6338269375344039,0.6330361976464184,5.123497921026807,0.6338269375344039,0.6330361976464184,0.0,5.39803903046345e-11,0.0,0.0,0.0,0.0,0.0,0.0
94,0.635259662249385,0.7222702519782627,4.466358629949646,0.635259662249385,0.7222702519782627,7.879893334266554e-11,5.7642735508601954e-11,3.051878549010539e-07,3.4411103572769976e-10,0.0,8.137641783774679e-11,8.550134679793214e-11,7.907110474927727e-08
95,0.6863110357091742,0.6356544333944065,4.7348501570072,0.6863110357091742,0.6356544333944065,0.0,8.601801379340423e-11,5.26119436327188e-11,2.2946352537017838e-11,0.0,0.0,6.343995342227509e-11,0.0
